LSFJOBID,argparse.shots,argparse.mode,argparse.pub,argparse.label,argparse.noisescalefactor,argparse.noisemodel,argparse.target,num_shots,estimator_precision,estimator_type,cpu_cores,time_start,lambda_noise,expectation_value,time_end,time_elapsed,CZ_gates,CZ_depth,fidelity
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_9358713.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 36 42 PM,1.0,-6.07713945,2025 05 29-10 43 06 PM,4:06:23.595882,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_5168270.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 36 42 PM,1.0,-6.05968151,2025 05 29-10 43 22 PM,4:06:39.811540,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_6791.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 40 PM,1.0,-6.09510928,2025 05 29-06 36 04 PM,4:06:24.281500,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_6346097.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 40 PM,1.0,-6.12186354,2025 05 29-06 36 20 PM,4:06:40.500857,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_9538253.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 40 PM,1.0,-6.10561962,2025 05 29-06 36 08 PM,4:06:27.960755,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_9555869.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 36 42 PM,1.0,-6.08906407,2025 05 29-10 43 55 PM,4:07:13.005094,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_9911422.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 36 42 PM,1.0,-6.11550449,2025 05 29-10 43 50 PM,4:07:07.763147,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_4908366.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 36 42 PM,1.0,-6.04977025,2025 05 29-10 43 13 PM,4:06:31.070924,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_4524826.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 57 PM,1.0,-6.08865871,2025 05 29-06 36 38 PM,4:06:40.799158,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_3171145.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 40 PM,1.0,-6.08003631,2025 05 29-06 37 27 PM,4:07:47.322037,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8849707.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 40 PM,1.0,-6.0871299,2025 05 29-06 35 59 PM,4:06:19.660183,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_638806.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 56 PM,1.0,-6.08531558,2025 05 29-06 36 21 PM,4:06:25.004443,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_1302518.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 36 42 PM,1.0,-6.09695763,2025 05 29-10 43 15 PM,4:06:32.841532,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8055349.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 40 PM,1.0,-6.05005409,2025 05 29-06 36 20 PM,4:06:40.675370,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_1112720.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 40 PM,1.0,-6.10528164,2025 05 29-06 35 58 PM,4:06:18.445654,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_5976773.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 56 PM,1.0,-6.04504821,2025 05 29-06 37 45 PM,4:07:48.141943,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_7811723.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 56 PM,1.0,-6.0915531,2025 05 29-06 37 36 PM,4:07:39.648017,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_5247359.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 40 PM,1.0,-6.09126525,2025 05 29-06 36 03 PM,4:06:23.697233,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_9967142.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 40 PM,1.0,-6.09045274,2025 05 29-06 35 59 PM,4:06:19.291853,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_5771100.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 58 PM,1.0,-6.09415875,2025 05 29-06 36 54 PM,4:06:56.465688,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_3489551.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 40 PM,1.0,-6.09302255,2025 05 29-06 35 51 PM,4:06:10.938778,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_9147977.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 40 PM,1.0,-6.12475342,2025 05 29-06 36 00 PM,4:06:19.973682,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_4724908.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 56 PM,1.0,-6.10813411,2025 05 29-06 36 24 PM,4:06:27.372445,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_7179258.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 40 PM,1.0,-6.1053738,2025 05 29-06 36 08 PM,4:06:28.458403,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_4693031.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 36 42 PM,1.0,-6.07397208,2025 05 29-10 43 02 PM,4:06:19.696309,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8420938.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 57 PM,1.0,-6.10184924,2025 05 29-06 36 24 PM,4:06:26.729985,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8109486.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 56 PM,1.0,-6.11591796,2025 05 29-06 36 25 PM,4:06:28.956349,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_2465665.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 40 PM,1.0,-6.09185324,2025 05 29-06 35 52 PM,4:06:11.802191,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_9634546.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 56 PM,1.0,-6.08664902,2025 05 29-06 36 28 PM,4:06:31.227480,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_6993542.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 36 42 PM,1.0,-6.07381726,2025 05 29-10 43 11 PM,4:06:28.815099,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_9561914.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 40 PM,1.0,-6.06705759,2025 05 29-06 36 05 PM,4:06:25.248559,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8393954.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 36 53 PM,1.0,-6.07733552,2025 05 29-10 43 30 PM,4:06:37.075059,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_2894877.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 40 PM,1.0,-6.06899123,2025 05 29-06 36 05 PM,4:06:25.287537,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_3857318.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 40 PM,1.0,-6.09125081,2025 05 29-06 36 01 PM,4:06:20.999014,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_7819287.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 40 PM,1.0,-6.08072734,2025 05 29-06 36 15 PM,4:06:35.374192,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_2644388.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 40 PM,1.0,-6.10995732,2025 05 29-06 36 08 PM,4:06:28.039925,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8899252.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 40 PM,1.0,-6.08227578,2025 05 29-06 36 10 PM,4:06:30.570974,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p000_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_2636708.pub.pkl,030,1.0,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-02 29 40 PM,1.0,-6.07218391,2025 05 29-06 36 10 PM,4:06:30.413524,85,12,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_799808.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 36 42 PM,1.333,-6.03940891,2025 05 29-10 43 21 PM,4:06:38.826093,109,16,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_6902814.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 36 55 PM,1.333,-6.06503747,2025 05 29-10 43 23 PM,4:06:28.486996,105,18,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_7464762.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-10 43 47 PM,1.333,-6.0104254,2025 05 30-02 50 49 AM,4:07:02.477528,115,25,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8538353.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-10 43 47 PM,1.333,-6.0018662,2025 05 30-02 50 11 AM,4:06:24.647333,125,22,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_7050.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 36 49 PM,1.333,-6.05031459,2025 05 29-10 42 52 PM,4:06:02.778945,119,20,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_6584280.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 36 42 PM,1.333,-6.05143932,2025 05 29-10 43 04 PM,4:06:21.604271,109,18,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_1147978.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-10 43 47 PM,1.333,-5.98708805,2025 05 30-02 50 30 AM,4:06:43.014716,111,19,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8277934.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 36 56 PM,1.333,-5.98283531,2025 05 29-10 44 01 PM,4:07:05.590903,119,18,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_6127673.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 37 01 PM,1.333,-6.00094048,2025 05 29-10 43 26 PM,4:06:24.408400,117,20,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_7243451.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-10 43 47 PM,1.333,-6.0458985,2025 05 30-02 49 59 AM,4:06:12.093624,105,18,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_7929409.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-10 43 47 PM,1.333,-6.01505655,2025 05 30-02 50 09 AM,4:06:22.367516,111,19,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_4046927.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 37 44 PM,1.333,-5.96960341,2025 05 29-10 44 08 PM,4:06:23.923580,125,22,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_1070113.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 37 10 PM,1.333,-6.00113098,2025 05 29-10 44 10 PM,4:06:59.630805,115,20,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8757417.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-10 43 47 PM,1.333,-5.97742193,2025 05 30-02 51 04 AM,4:07:17.626247,115,19,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_2114965.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 37 04 PM,1.333,-6.01738321,2025 05 29-10 43 26 PM,4:06:21.415308,107,18,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_3338995.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 38 02 PM,1.333,-5.97908085,2025 05 29-10 44 53 PM,4:06:51.000871,119,21,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_1303958.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 36 44 PM,1.333,-6.04228203,2025 05 29-10 43 11 PM,4:06:26.984598,121,22,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8032824.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 36 45 PM,1.333,-6.04565322,2025 05 29-10 43 16 PM,4:06:30.293073,103,18,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_7833516.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-10 43 47 PM,1.333,-6.02410998,2025 05 30-02 50 12 AM,4:06:24.876332,115,21,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_5310274.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-06 37 10 PM,1.333,-6.04584422,2025 05 29-10 43 32 PM,4:06:22.205556,107,18,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_2767062.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-10 43 47 PM,1.333,-6.02079201,2025 05 30-02 50 42 AM,4:06:55.535833,119,20,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_6997560.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 29-10 43 47 PM,1.333,-6.00647201,2025 05 30-02 50 16 AM,4:06:29.538247,123,24,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_9755313.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 30-02 50 45 AM,1.333,-6.01063426,2025 05 30-06 57 11 AM,4:06:26.412286,115,22,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_5472194.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 30-02 50 45 AM,1.333,-6.01801621,2025 05 30-06 57 32 AM,4:06:46.940570,119,18,0.978
15292292,1000,4,adaptaqcaer_030_noise1p333_target_ibm_fez_2024-11-10T10:40:31+00:00_seed_8228629.pub.pkl,030,1.333,ibm_fez_2024-11-10T10:40:31+00:00.properties.pkl,ibm_fez_2024-11-10T10:40:31+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 05 30-02 50 45 AM,1.333,-6.0579742,2025 05 30-06 57 20 AM,4:06:35.291811,103,21,0.978
